"type","lineno","license","cust_ID","sched","promised","RO_prn","inv_prn","status","timein","timeout","location","custname","ymm","recno","hat","dateposted","lastitemused","vehicle_ID","writer","odom_in","odom_out","balancedue","writernum","refno","estlaboramt","estpartsamt","esthours","laboramt","partsamt","taxamt","defaultTech","defaultTechParts","hazwaste","shopsupplies","hazwasteamt","shopsuppliesamt","versionstring","taxversion","taxamtmat1","taxamtmat2","taxamtmat3","taxamtmat4","taxamtmat5","taxamtmat6","taxamtmat7","taxamtmat8","taxamtmat9","taxamtlab1","taxamtlab2","taxamtlab3","taxamtlab4","taxamtlab5","taxamtlab6","taxamtlab7","taxamthazmat","taxamtshopsupplies","PrintedDate","discountamt","estdiscountamt","EstimateTax","EstimateHazmat","EstimateShopSupplies","CreatedAsEstimate","ReasonForVisit"
,,"9FY Y93",18372,,,,,"C",,,,,,47467,,2006-07-03,,24365,"SG",,,1176.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-03,,,,,,,
,,"DM6W191",26903,,,,,"C",,,,,,68235,,2012-03-01,,37224,"CB",,,504.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-29,,,,,,,
,,"9CFW76",13908,,,,,"C",,,,,,42491,,2005-05-25,,18240,"CG",,,381.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-23,,,,,,,
,,"D66NMR",17191,,,,,"C",,,,,,43051,,2005-07-11,,22739,"CG",,,188.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-08,,,,,,,
,,"YY6060",8655,,,,,"C",,,,,,69196,,2012-05-23,,21982,111,,,489.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-21,,,,,,,
,,,815,,,,,"V",,,,,,13466,,,,781,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-10-14,,,,,,,
,,"4MGJ78",18355,,,,,"C",,,,,,45734,,2006-02-14,,24238,"CG",,,562.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-13,,,,,,,
,,,20837,,,,,"C",,,,,,52553,,2007-08-13,,27953,"MS",,,497.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-13,,,,,,,
,,"WH",15506,,,,,"C",,,,,,52648,,2007-08-21,,20433,"MS",,,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-20,,,,,,,
,,"BG4T164",26667,,,,,"C",,,,,,66171,,2011-08-12,,36033,"TN",,,37.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-12,,,,,,,
,,"WA9779",15398,,,,,"C",,,,,,46775,,2006-05-09,,20286,"CG",,,389.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-09,,,,,,,
,,"247VRV",2244,,,,,"V",,,,,,70250,,,,27398,"KIT",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-23,,,,,,,
,,"787JBY",18075,,,,,"C",,,,,,45196,,2005-12-31,,23924,"SG",,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-12-29,,,,,,,
,,"R40WCC",15803,,,,,"C",,,,,,45140,,2005-12-22,,20883,"SG",,,389.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-12-22,,,,,,,
,,,20520,,,,,"C",,,,,,51691,,2007-06-06,,27490,"SG",,,520.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-05,,,,,,,
,,,21479,,,,,"C",,,,,,54558,,2008-02-09,,28951,"CB",,,93.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-09,,,,,,,
,,"W81ZGD",18010,,,,,"C",,,,,,53412,,2007-10-23,,23830,"KN",,,157.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-23,,,,,,,
,,"R82BFT",15922,,,,,"C",,,,,,45583,,2006-01-31,,21046,"CG",,,321.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-01-31,,,,,,,
,,"MWS184",25957,,,,,"C",,,,,,65904,,2011-07-13,,35822,"CB",,,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-07-13,,,,,,,
,,"D51SVL",18809,,,,,"C",,,,,,47234,,2006-06-15,,25037,"CG",,,427.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-14,,,,,,,
,,"7KDH09",15773,,,,,"C",,,,,,52347,,2007-07-28,,20836,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-28,,,,,,,
,,"CZ7B756",28412,,,,,"C",,,,,,70126,,2012-07-17,,38399,"ROB",,,48.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-17,,,,,,,
,,"Z15RMP",21790,,,,,"C",,,,,,73793,,2013-01-16,,29408,111,,,13.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-15,,,,,,,
,,"P14YNR",17711,,,,,"C",,,,,,50828,,2007-03-26,,23716,"TN",,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-26,,,,,,,
,,"Z87LSM",21711,,,,,"C",,,,,,55227,,2008-04-24,,29292,"CB",,,94.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-23,,,,,,,
,,"DR6L805",21655,,,,,"C",,,,,,72896,,2012-11-27,,40240,"ROB",,,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-27,,,,,,,
,,"PRA2HM",709,,,,,"C",,,,,,69116,,2012-05-15,,30532,111,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-15,,,,,,,
,,,25324,,,,,"V",,,,,,63250,,,,34293,"CB",,,162.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-10-12,,,,,,,
,,"333CJS",22372,,,,,"C",,,,,,57462,,2009-01-17,,30247,"CB",,,451.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-16,,,,,,,
,,"T17DHZ",8464,,,,,"C",,,,,,52729,,2007-09-05,,27848,"SG",,,369.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-28,,,,,,,
,,"G17KHD",17459,,,,,"C",,,,,,43560,,2005-08-15,,23095,"CG",,,167.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-15,,,,,,,
,,"KPR4JN",6772,,,,,"V",,,,,,51527,,,,7401,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-22,,,,,,,
,,"DV7HGS",25173,,,,,"C",,,,,,62995,,2010-09-17,,34098,111,,,822.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-17,,,,,,,
,,"ISTEEL",26658,,,,,"V",,,,,,66200,,,,36024,"KIT",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-15,,,,,,,
,,"CNK487",25390,,,,,"C",,,,,,64358,,2011-01-28,,34377,111,,,42.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-27,,,,,,,
,,"T11MTR",9958,,,,,"C",,,,,,52364,,2007-07-30,,18611,"MS",,,32.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-30,,,,,,,
,,"Y97JNC",15987,,,,,"C",,,,,,42938,,2005-06-30,,21148,"SG",,,589.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-28,,,,,,,
,,,8463,,,,,"V",,,,,,38213,,,,19749,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05-18,,,,,,,
,,"P758388",28622,,,,,"V",,,,,,70533,,,,38694,"ROB",,,211.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-04,,,,,,,
,,"Y85JZK",21408,,,,,"C",,,,,,59966,,2009-11-17,,28838,"JD",,,32.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-17,,,,,,,
,,,1663,,,,,"W",,,,,,62490,,,,,"TN",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-04,,,,,,,
,,"X91KMT",24237,,,,,"C",,,,,,60880,,2010-02-26,,32799,"CB",,,187.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-26,,,,,,,
,,"X87LMB",19224,,,,,"C",,,,,,56000,,2008-07-22,,25613,"CB",,,385.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-21,,,,,,,
,,"8ZCH49",14720,,,,,"C",,,,,,46913,,2006-05-19,,19335,"SG",,,43.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-19,,,,,,,
,,"TEMP",25562,,2010-11-29,,,"C",,,,,,63750,,2010-11-29,,34595,111,,,197.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-29,,,,,,,
,,,21008,,,,,"C",,,,,,53135,,2007-10-01,,28236,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-01,,,,,,,
,,"501YKB",23461,,,,,"C",,,,,,59080,,2009-08-04,,31739,"DM",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-08-04,,,,,,,
,,"64WLR4",8311,,,,,"C",,,,,,56862,,2008-10-28,,26473,"INM",,,67.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-28,,,,,,,
,,"939KJK",20283,,,,,"C",,,,,,59881,,2009-11-11,,27167,"JD",,,72.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-11,,,,,,,
,,"430NGK",21655,,,,,"C",,,,,,68713,,2012-04-16,,37500,111,,,48.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11,,,,,,,
,,"RDZ458",23721,,2010-01-09,,,"C",,,,,,60408,,2010-01-09,,32083,"CB",,,297.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-01-06,,,,,,,
,,"910HPN",19383,,,,,"C",,,,,,65436,,2011-05-23,,26843,"KIT",,,88.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-23,,,,,,,
,,"CM1L258",14239,,,,,"C",,,,,,68712,,2012-04-14,,37499,111,,,93.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11,,,,,,,
,,,19360,,,,,"C",,,,,,55194,,2008-04-21,,29276,"CB",,,260.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-21,,,,,,,
,,"424CZF",7631,,,,,"C",,,,,,51319,,2007-05-04,,21878,"SG",,,31.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-04,,,,,,,
,,"FHM406",14273,,,,,"C",,,,,,47518,,2006-07-08,,25207,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-06,,,,,,,
,,,18400,,,,,"C",,,,,,46017,,2006-03-17,,24408,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-09,,,,,,,
,,,20618,,,,,"C",,,,,,51958,,2007-06-28,,27628,"SG",,,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-28,,,,,,,
,,"479LFJ",9891,,,,,"C",,,,,,55125,,2008-04-12,,29235,"DM",,,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-12,,,,,,,
,,"297MKK",24118,,,,,"C",,,,,,69333,,2012-06-05,,37881,"TF",,,197.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-04,,,,,,,
,,"84KMR2",27361,,,,,"C",,,,,,68835,,2012-04-21,,36976,"TN",,,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-21,,,,,,,
,,"Z99DND",14662,,,,,"C",,,,,,55049,,2008-04-09,,19256,"CB",,,879.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-04,,,,,,,
,,"W51XTC",22028,,,,,"C",,,,,,56012,,2008-07-22,,29755,"DM",,,30.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-22,,,,,,,
,,"T85VNW",19236,,,,,"C",,,,,,54981,,2008-03-29,,25628,"CB",,,33.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-28,,,,,,,
,,"Y96TNH",20943,,,,,"C",,,,,,63024,,2010-09-28,,28124,"TN",,,308.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-20,,,,,,,
,,"JFL383",19236,,,,,"C",,,,,,70206,,2012-07-21,,33688,"KIT",,,912.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-16,,,,,,,
,,"718CYF",20162,,,,,"C",,,,,,54360,,2008-01-22,,28823,"CB",,,646.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-12,,,,,,,
,,"T",19408,,,,,"C",,,,,,48902,,2006-10-14,,25894,"SG",,,560.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-28,,,,,,,
,,"268PHD",24280,,,,,"C",,,,,,60681,,2010-02-08,,32865,"CB",,,772.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-05,,,,,,,
,,"D30XXV",10226,,,,,"C",,,,,,55886,,2008-07-10,,14038,"CB",,,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-09,,,,,,,
,,"N11KKX",21241,,,,,"C",,,,,,53815,,2007-11-27,,28582,"SG",,,252.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-27,,,,,,,
,,"H60XYY",18429,,,,,"C",,,,,,46096,,2006-03-17,,24450,"CG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-15,,,,,,,
,,"P84 LPY",19561,,,,,"C",,,,,,66159,,2011-08-12,,26131,"KIT",,,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-10,,,,,,,
,,"923MPW",24758,,,,,"C",,,,,,62054,,2010-06-26,,33544,"TN",,,99.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-26,,,,,,,
,,"G86ZLF",15993,,,,,"C",,,,,,51327,,2007-05-05,,21157,"SG",,,749.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-04,,,,,,,
,,"992YTJ",23986,,,,,"C",,,,,,60041,,2009-11-28,,32441,"JD",,,850.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-24,,,,,,,
,,"BT8X879",27986,,,,,"C",,,,,,69245,,2012-05-29,,37834,"TF",,,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-29,,,,,,,
,,"783LRS",19288,,,,,"C",,,,,,61446,,2010-05-04,,25711,"CB",,,779.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-27,,,,,,,
,,"NRM458",12874,,,,,"C",,,,,,60911,,2010-03-05,,33009,"CB",,,778.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-02,,,,,,,
,,"S23VRB",1962,,,,,"C",,,,,,49148,,2006-11-06,,25632,"SG",,,372.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-06,,,,,,,
,,"1K1921",28013,,,,,"C",,,,,,71517,,2012-09-20,,39400,"ROB",,,406.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-19,,,,,,,
,,"S18ZNP",23050,,,,,"C",,,,,,58202,,2009-04-25,,31179,"DM",,,87.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-04-24,,,,,,,
,,"J24HXZ",10763,,,,,"C",,,,,,53576,,2007-11-06,,21439,"KN",,,519.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-05,,,,,,,
,,"417HDJ",18907,,,,,"C",,,,,,50666,,2007-03-13,,25184,"SG",,,160.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-13,,,,,,,
,,"239XBB",16210,,,,,"C",,,,,,62397,,2010-07-27,,28594,"CB",,,663.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-07-27,,,,,,,
,,"F04280",16668,,,,,"C",,,,,,52610,,2007-08-17,,22070,"MS",,,158.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-17,,,,,,,
,,"RV9H3V7",25393,,,,,"C",,,,,,63373,,2010-10-26,,34380,111,,,540.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-10-22,,,,,,,
,,"RVW58K",11535,,,,,"V",,,,,,39143,,,,14562,"SG",,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-02,,,,,,,
,,,24373,,,,,"C",,,,,,61165,,2010-04-03,,32989,"TN",,,38.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-26,,,,,,,
,,"012PW1",19252,,,,,"C",,,,,,65711,,2011-06-20,,34937,"CB",,,94.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-20,,,,,,,
,,,27674,,,,,"C",,,,,,68591,,2012-03-31,,37420,"KIT",,,38.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-31,,,,,,,
,,"CZ7B635",27131,,,,,"C",,,,,,67271,,2011-11-25,,36669,"KIT",,,751.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-23,,,,,,,
,,,19570,,,,,"C",,,,,,49146,,2006-11-06,,26146,"SG",,,87.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-06,,,,,,,
,,"AC12084",27197,,,,,"C",,,,,,67412,,2011-12-07,,36759,"CB",,,270.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-07,,,,,,,
,,"601WXW",13357,,,,,"C",,,,,,67523,,2011-12-20,,31958,"CB",,,309.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-16,,,,,,,
,,"98XGC8",25975,,,,,"C",,,,,,64640,,2011-03-03,,35158,"CB",,,94.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-03,,,,,,,
,,"04CWS2",14398,,,,,"C",,,,,,43335,,2005-08-06,,21671,"CG",,,1042.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-28,,,,,,,
,,"BR9M289",26039,,,,,"C",,,,,,65285,,2011-05-09,,35242,"CB",,,297.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-07,,,,,,,
,,"KPG 746",26465,,,,,"V",,,,,,68454,,,,35772,"KIT",,,783.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-17,,,,,,,
,,"641DJ2",16967,,,,,"C",,,,,,42400,,2005-05-20,,22445,"JB",,,450.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-05-18,,,,,,,
,,"187BYC",16293,,,,,"C",,,,,,47197,,2006-06-12,,22175,"CG",,,40.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-12,,,,,,,
,,"KKN96X",6772,,,,,"C",,,,,,42802,,2005-06-27,,7537,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-20,,,,,,,
,,"K74BJG",18944,,,,,"C",,,,,,50616,,2007-03-08,,25236,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-08,,,,,,,
,,"AE34032",25326,,,,,"C",,,,,,68954,,2012-05-02,,34299,"TN",,,586.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-02,,,,,,,
,,"7B83080",14337,,,,,"C",,,,,,41926,,2005-04-22,,19186,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-04-08,,,,,,,
,,"534RRB",21139,,,,,"V",,,,,,57751,,,,28431,"CB",,,927.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-02-18,,,,,,,
,,"BLC309",27085,,2011-11-15,,,"C",,,,,,67149,,2011-11-15,,36602,"TN",,,1795.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-12,,,,,,,
,,,16517,,,,,"C",,,,,,41562,,2005-03-07,,21883,"SG",,,43.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-07,,,,,,,
,,"BN6N668",27991,,,,,"C",,,,,,69255,,2012-05-29,,37839,111,,,259.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-29,,,,,,,
,,,369,,,,,"V",,,,,,13611,,,,353,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-10-28,,,,,,,
,,"CLA10",27797,,,,,"C",,,,,,68962,,2012-05-03,,37584,111,,,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-03,,,,,,,
,,"XJH48J",15502,,,,,"C",,,,,,67162,,2011-11-17,,20428,"CB",,,597.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-14,,,,,,,
,,"V98VBW",24441,,2010-03-17,,,"C",,,,,,61070,,2010-03-17,,33087,"CB",,,328.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-17,,,,,,,
,,"L36SML",7996,,,,,"C",,,,,,55122,,2008-04-15,,16068,"CB",,,72.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-10,,,,,,,
,,"6KNZ22",20331,,,,,"C",,,,,,51193,,2007-04-27,,27230,"SG",,,1360.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-24,,,,,,,
,,"M86RKY",11147,,,,,"C",,,,,,44843,,2005-11-28,,17553,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-28,,,,,,,
,,"Z08XGL",25165,,,,,"C",,,,,,62904,,2010-09-11,,34084,111,,,231.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-09,,,,,,,
,,"123GRY",20776,,,,,"C",,,,,,52950,,2007-09-15,,8022,"SG",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-15,,,,,,,
,,1,21655,,,,,"C",,,,,,70440,,2012-08-01,,38634,"ROB",,,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-01,,,,,,,
,,"T62WDJ",23428,,,,,"C",,,,,,59018,,2009-07-30,,31693,"CB",,,574.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-27,,,,,,,
,,"0574AJ",24533,,,,,"C",,,,,,64903,,2011-03-29,,35305,111,,,326.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-29,,,,,,,
,,"L66FFH",18554,,,,,"C",,,,,,51256,,2007-05-02,,24662,"SG",,,922.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-30,,,,,,,
,,"Z03XCG",22192,,,,,"C",,,,,,56378,,2008-08-30,,29993,"DM",,,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-30,,,,,,,
,,"HP X459",26334,,,,,"C",,,,,,65477,,2011-05-26,,35611,"TN",,,51.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-26,,,,,,,
,,,4547,,,,,"V",,,,,,12656,,,,4987,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-07-15,,,,,,,
,,"1YRY71",17483,,,,,"C",,,,,,43627,,2005-08-19,,23126,"CG",,,387.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-19,,,,,,,
,,"TEMPORARY",23758,,,,,"C",,,,,,61955,,2010-06-18,,32997,"JD",,,77.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-06-18,,,,,,,
,,"RHW099",23329,,,,,"C",,,,,,58803,,2009-07-02,,31561,"CB",,,1399.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-01,,,,,,,
,,"Z53DMY",29371,,,,,"C",,,,,,72107,,2012-10-18,,39754,111,,,297.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-17,,,,,,,
,,"F40FXG",18625,,,,,"C",,,,,,53460,,2007-10-26,,27554,"SG",,,34.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-26,,,,,,,
,,"266B86",15116,,,,,"C",,,,,,41313,,2005-02-14,,20544,"SG",,,75.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-02-14,,,,,,,
,,"LWN 139",21375,,,,,"C",,,,,,64906,,2011-03-30,,30369,111,,,709.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-29,,,,,,,
,,"CW1 P319",28816,,,,,"C",,,,,,70991,,2012-08-27,,38961,"TF",,,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-27,,,,,,,
,,"CBH053",23031,,,,,"C",,,,,,58141,,2009-04-17,,31152,"CB",,,677.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-04-16,,,,,,,
,,"J53GMG",17308,,,,,"C",,,,,,43194,,2005-07-19,,22893,"SG",,,697.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-19,,,,,,,
,,"DXPS833",9908,,,,,"C",,,,,,73162,,2012-12-14,,39090,111,,,194.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-11,,,,,,,
,,"45F MX4",22489,,,,,"C",,,,,,57013,,2008-11-15,,30398,"INM",,,485.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-14,,,,,,,
,,"90NZT9",21645,,,,,"C",,,,,,60856,,2010-02-25,,32973,"CB",,,94.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-24,,,,,,,
,,,26609,,,,,"C",,,,,,66114,,2011-08-04,,35964,"TN",,,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-04,,,,,,,
,,,19272,,,,,"C",,,,,,48316,,2006-08-30,,25687,"NM",,,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-30,,,,,,,
,,,16028,,,,,"C",,,,,,42069,,2005-04-22,,21206,"NF",,,57.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-04-22,,,,,,,
,,"123 FMG",19843,,,,,"C",,,,,,51070,,2007-04-14,,26540,"MS",,,502.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-14,,,,,,,
,,"DP21556",15109,,,,,"V",,,,,,72238,,,,37762,111,,,94.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-24,,,,,,,
