"keyid","workid","seqno","description","performed","qty","cost","price","sale","partno","hours_charged","hours_actual","hours_pay","version","taxdollars","part_labor","discountlevel","vendorcode","tax1","tax2","tax3","tax4","tax5","tax6","tax7","tax8","tax9","tax10","acctclass","category","staticamt","techsel","TechNum","partConfirm","partCommited","accessory","part_unique","Commission","package","Symptom","LongCode","ReqCode","sMfgCode","sTSBSymptom","sTSBCategory","sTSBSystem","sUpcCode","sPartsHier","QtyConfirmed","ConfirmNum","sTSBTitle","sWDLineCode","sAffGrpId","sCatPartType","fList","bPartOrdered"
600,296,3,"ENGINE OIL",,4,1.25,1.95,1.95,"10/40",0,0,0,4,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,4,,,,,,0,FALSE
614,301,1,"Diagnose engine stalling condition","Found defective carb / No idle curcuit. Remove for overhaul. Reinstall and set to best possible spec.",0,0,0,157.5,,2.25,1,1,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,145,0,4,6,0,0,0,0,-1,0,"Engine runs and then stalls (stops running)
unless gas pedal applied",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
615,302,1,"recheck idle","RECHECKED IDLE  - RESET BASE IDLE AIR LIMIT",0,0,0,0,,0,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,"recheck idle fluctuates",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
616,302,3,"check thermostat","REMOVE AND REPLACE THERMOSTAT AS LISTED",0,0,0,70,,1,0,0,4,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,-1,0,"thermostat",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
618,304,1,"check noise","Tighten Front Suspension Bolts.Remove and tighten Spring Saddle Mounts.Tighten Crossmember mounts . Install front Driveline Slip yoke Seal. Reassemble. Tighten Front Sway bar Brackets To Front Differential.  Road Test",0,0,0,140,,2,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,"noise",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
619,283,0.1,"OIL FILTER",,1,4.57,9.62,9.62,"1040",0,0,0,2,0,0,0,"NAPA",1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,3,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
620,283,0.2,"Air Filter",,1,7.79,13.58,13.58,"6039",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
621,283,0.3,"ENGINE OIL",,4.5,1.25,1.95,1.95,"10/40wt",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,4.5,,,,,,0,FALSE
622,283,0.4,"WIPER BLADE",,2,5,7.95,7.95,"31-16",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
623,293,2,"BLOWER MOTOR",,1,64.08,146.21,146.21,"MM798",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
624,293,3,"BLOWER MOTOR - R&R [B]","1984-97 Cougar  w/Air Cond  ""NOTE 1: Times shown DO NOT include recover, evacuate and charge system. If necessary to open refrigerant system; refer to System Charge (Complete) for appropriate time."" ""NOTE 2: Times listed are for Factory and Dealer dash installed Integral Type air conditioning units only. Use necessary clock time for service of hang on units.""",0,0,0,70,,1,1,1,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
625,287,0.1,"ALTERNATOR",,1,107.36,214.72,214.72,"321-505",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
626,287,0.2,"Replace alternator","replaced alternator",0,0,0,56,,0.8,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
627,305,1,"FUEL Sender - R&R [B]","1994-01 Cab & Chassis  2 VPC, Diesel",0,0,0,122.5,,1.75,1.75,1.75,2,0,1,0,,1,1,1,1,1,0,0,0,0,1,0,0,0,4,3,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
628,305,2,"IGNITION LOCK CYLINDER - R&R [B]","1984-01 Cab & Chassis  Tilt Column  ""NOTE: Labor times listed are for R&R only and DO NOT include diagnosis time.""",0,0,0,42,,0.6,0.6,0.6,2,0,1,0,,1,1,1,1,1,0,0,0,0,1,0,0,0,4,6,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
629,305,3,"Fuel Gauge Inoperative","Test gauge in dash OK. found In Tank sender Defective",0,0,0,35,,0.5,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,1,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
630,305,4,"Oil Light Is On","Found Engine Overfull On Oil , Drain and set To Proper Level. Replace Defective Oil Pressure Sensor",0,0,0,70,,1,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,1,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
631,305,5,"Idles Low","Run On Board Computer Diagnostics. Reset Idle as Per OEM TSB.",0,0,0,70,,1,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,1,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
632,305,6,"Charge System Problem","Replace Battery. Repair Terminals . Repair Harness. Retest Glow plugs",0,0,0,52.5,,0.75,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,1,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
633,305,7,"Fuel Level Sender",,1,47,0,53.35,"04797738",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
634,305,6.1,"Oil Pressure Sensor",,1,40,80,47.5,"04741609",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
635,305,6.2,"Recode Ignition Lock Cylinder",,1,20,40,31.68,"Recode",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
636,305,6.3,"Fuel tank Seal",,1,7.5,15,8.8,"52018808",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
637,305,6.4,"BATTERY",,1,59.95,81.95,81.95,"MTP 24",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
638,305,6.5,"Terminal Washers",,4,1,2,2,"Ncp-2",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,4,,,,,,0,FALSE
639,305,6.6,"FUSE",,1,0.35,0.7,0.7,"10mini",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
640,305,6.7,"FUSE",,1,0.35,0.7,0.7,"20mini",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
641,306,1,"Diagnose Cause of Light","Remove and replace trans for overhaul",0,0,0,367.5,,5.25,5.25,5.25,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,145,0,4,6,0,0,0,0,-1,0,"Check Engine Light or Service Engine Soon Light Comes On",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
642,306,0.1,"trans overhaul",,1,1355,1655.75,1655.75,"trans overhaul",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
643,307,1,"check wiper operation","Found defective wiper motor. Remove and replace.
Additonal time due to aftermarket alarm sytem in the way.",0,0,0,210,,3,3,3,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,"wipers inop",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
644,306,2,"AUTO. TRANS. FLUID",,8,1.25,2.55,2.55,"ATF",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,8,,,,,,0,FALSE
645,285,0.1,"cv axle",,1,99.99,110,110,"40-15032",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
646,285,0.2,"50%  core charge due to non-repairable damage",,1,17.5,35,35,"cv axle core",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
647,263,0.1,"OIL FILTER",,1,4.84,10.2,10.2,"1381",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,27,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
648,263,0.2,"ENGINE OIL",,5,0.75,1.95,1.95,"10/40wt",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,5,,,,,,0,FALSE
649,263,1.1,"Inspect Brake System","adjust e- brake and rear brakes",0,0,0,17.5,,0.25,0.25,0.25,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,109,0,4,5,0,0,0,0,-1,0,"Brake Warning Lights Comes On-Stays On",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
650,303,2,"Diagnose","Found Defective Blower motor ,Drawing Too 
Much Amperage.Replace Blower Motor and Retest.",0,0,0,112,,1.6,0.5,0.5,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,"Blows fuse",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
651,303,3,"BLOWER MOTOR",,1,58.57,133.63,133.63,"MM862",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
653,312,1,"Diagnose engine stalling condition-","Scope test/scan test - fuel pressure test -  could not simulate problem.",0,0,0,70,,1,1,1,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,145,0,4,6,0,0,0,0,-1,0,"Engine runs and then stalls (stops running)",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
654,265,3,"Tune Up","Tune Up - replaced pieces",0,0,0,59.95,,0.86,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
655,265,2.1,"dist cap",,1,7.83,15.66,15.66,"30102-pd2-66i",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
656,265,2.2,"dsit rotor",,1,2.6,5.2,5.2,"30103-pa5-005",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
657,265,2.3,"ign wire set",,1,17.28,34.57,34.57,"9112",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
658,265,2.4,"spark plugs",,4,1.33,2.66,2.74,"7501",0,0,0,5,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,4,,,,,,0,FALSE
659,265,2.5,"fuel filter",,1,4.94,9.87,9.87,"16235-pc1-013",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
660,265,2.6,"cleaner",,1,3.48,6.95,6.95,"x66a",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
661,265,2.7,"fuel additive",,1,2.98,5.95,5.95,"seafoam",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
662,265,4,"fuel filter",,1,2.64,5.27,5.27,"16900-sa5-004",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
663,314,1,"Transfercase clutches","replace with updates as listed",0,0,0,350,,5,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
664,314,2,"repair kit",,1,223.18,278.98,278.98,"31067aa000",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
665,314,3,"valve assembly",,1,66.66,83.33,83.33,"31942aa090",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
666,314,4,"pt transfer",,1,77.42,96.77,96.77,"31523aa130",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
667,314,5,"gasket",,2,5.54,6.93,6.93,"44022aa020",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
668,314,6,"AUTO. TRANS. FLUID",,3,0.75,1.95,1.95,"atf",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,3,,,,,,0,FALSE
669,316,1,"BATTERY",,1,0,74.95,74.95,"MT78",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
670,286,4.1,,"Needs complete brake inspection 
strut rod bushings 
l/upper control arm & bushings
r/s upper control arm & bushings 
4 ball joints 
pitman arm and possible center link ( crash part)
tie rods",0,0,0,0,,0,0,0,1,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
671,318,1,"Check coolant leak",,0,0,0,0,,0,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,"Coolant leak  -possible hose by radiator",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
672,294,2,"Tune Up","REPLACED ALL TUNE UP PIECES",0,0,0,59.95,,0.86,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,"tune up",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
673,319,1,"DISTRIBUTOR ROTOR",,1,3.07,6.14,6.14,"C418A",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,32,0,-1,0,,0,0,"DR DE",,,,,,0,,,,,,0,FALSE
674,319,2,"DISTRIBUTOR CAP",,1,8.08,16.16,16.16,"C320A",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,32,0,-1,0,,0,0,"DR DE",,,,,,0,,,,,,0,FALSE
675,319,3,"FUEL FILTER",,1,0,0,0,"GF693",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,32,0,-1,0,,0,0,"AC DE",,,,,,0,,,,,,0,FALSE
676,319,4,"BREATHER FILTER",,1,0,0,0,"FB101B",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,32,0,-1,0,,0,0,"AC DE",,,,,,0,,,,,,0,FALSE
677,319,5,"BREATHER FILTER",,1,4.26,8.52,8.52,"FB101",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,32,0,-1,0,,0,0,"AC DE",,,,,,0,,,,,,0,FALSE
678,319,6,"AIR FILTER",,1,7.34,14.68,14.68,"A1267C",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,32,0,-1,0,,0,0,"AC DE",,,,,,0,,,,,,0,FALSE
679,294,3,"DISTRIBUTOR ROTOR",,1,3.07,6.14,6.14,"C418A",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,32,0,-1,0,,0,0,"DR DE",,,,,,1,,,,,,0,FALSE
680,294,4,"DISTRIBUTOR CAP",,1,8.08,16.16,16.16,"C320A",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,32,0,-1,0,,0,0,"DR DE",,,,,,1,,,,,,0,FALSE
683,294,7,"BREATHER FILTER",,1,4.26,8.52,8.52,"FB101",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,32,0,-1,0,,0,0,"AC DE",,,,,,1,,,,,,0,FALSE
684,294,8,"AIR FILTER",,1,7.34,14.68,14.68,"A1267C",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,32,0,-1,0,,0,0,"AC DE",,,,,,1,,,,,,0,FALSE
691,320,1,"Lube, oil, and filter","Lubricate and check chassis.  Change oil and oil filter.  Check air filter and breather filter.  Check all fluid levels and tire pressures.  Preform basic safety inspection.  Road test vehicle.",0,0,0,14.5,,0.21,0.21,0.21,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,120,0,0,0,0,0,0,0,-1,0,,,0,,,,,,,0,,,,,,0,FALSE
692,323,2,"Brake inspection - Brake noise/grind","Brake inspection Rears at 70% Fronts metal to metal -
Remove and replace front brakes with calipers,hoses and rotors- bleed, adjust and road test.",0,0,0,105,,1.5,1.5,1.5,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
693,323,3,"Exhaust Noise -","Inspect exhaust- remove and replace exhaust as listed",0,0,0,52.5,,0.75,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
694,323,4,"Inspect belts-","Remove and replace p/s belt and acc/alt belt as listed",0,0,0,35,,0.5,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
695,323,1,"Lube, oil, and filter","Lubricate and check chassis.  Change oil and oil filter.  Check air filter and breather filter.  Check all fluid levels and tire pressures.  Preform basic safety inspection.  Road test vehicle.",0,0,0,14.5,,0.21,0.21,0.21,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,120,0,0,0,0,0,0,0,-1,0,,,0,,,,,,,0,,,,,,0,FALSE
696,324,1,"Tune Up",,0,0,0,59.95,,0,0.85,0.85,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
697,325,1,"Check died/no start after overhaet","Needs engine ! Customer to tow away",0,0,0,0,,0,0,0,4,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,"Engine died/nostart after overhaet",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
698,326,1,"Diagnose No Start/Hard Start","REPAIR IGNITION SOURCE AT STARTER - TEST CHARGING SYSTEM AND STARTING SYSYTEMS",0,0,0,87.5,,1.25,1,1,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,145,0,4,3,0,0,0,0,-1,0,"Engines Crank OK but either is hard to start or will not start",0,2,,"<None>","<None>","<None>",,,0,,,,,,0,FALSE
699,318,2,"THERMOSTAT - R&R [D]","1983-95 Pickup  In-Line4, Gas",0,0,0,56,,0.8,0.8,0.8,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
700,318,3,"WATER PUMP - R&R [B]","1983-95 Pickup  In-Line4, Gas",0,0,0,105,,1.5,1.5,1.5,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
701,318,4,"RADIATOR - R&R [D]","1979-95  Pickup",0,0,0,63,,0.9,0.9,0.9,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
702,323,5,"BRAKE Hose",,2,26.52,53.04,53.04,"BH38413",0,0,0,4,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
703,323,6,"CALIPER",,1,43.83,103.12,103.12,"L45882IQ",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
704,323,7,"CALIPER",,1,43.83,103.12,103.12,"L45881IQ",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
705,323,4.1,"BRAKE Clean",,1,2.48,4.95,4.95,"Brake Clean",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
706,323,4.2,"BRAKE FLUID",,1,2.25,4.5,4.5,"Brake Fluid",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
707,320,2,"OIL FILTER",,1,5.16,8.16,8.16,"1334",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,17,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
708,323,4.01,"BRAKE ROTOR",,2,29.23,98.76,98.76,"43512-32120",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
709,323,4.02,"MUFFLER",,1,75,150,150,"228-837",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
710,323,4.03,"EXHAUST GASKET",,1,1.94,3.94,3.94,"256-214",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
711,323,4.04,"BELT",,1,4.16,12.5,12.5,"3pk--0760",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
712,323,4.05,"BELT",,1,8.05,15.87,15.87,"5pk-1110",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
713,294,9,"Towing","Towing",0,0,0,75,,0,0,0,1,0,4,0,,1,1,1,1,1,0,0,0,0,0,28,0,0,3,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
716,329,1,"SHOCK ABSORBER",,2,45.68,91.36,64.69,"58568",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
717,329,2,,"PARTS ONLY",0,0,0,0,,0,0,0,1,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
718,330,1,"REPLACE SERPENTINE BELT TENSIONER","REPLACE SERPENTINE BELT TENSIONER",0,0,0,35,,0.5,0.5,0.5,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
719,331,1,"50,000 SERVICE","As per Check List",0,0,0,35,,0.5,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
720,302,4,"THERMOSTAT",,1,6.32,12.64,12.64,"RT1086",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
721,302,5,"ANTI-FREEZE COOLANT",,1,4.25,8.5,8.5,"COOL",0,0,0,1,0,0,0,"AES",1,1,1,1,1,0,0,0,0,0,1,144,0,0,0,1,0,0,116,-1,0,,0,0,"AES",,,,,,1,,,,,,0,FALSE
722,298,3,"ALTERNATOR",,1,91.17,182.34,182.34,"321-234",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
723,324,2,"SPARK PLUG WIRE",,1,66.8,83.5,83.5,"04728944",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
724,324,3,"POLLUTION CONT.VALVE",,1,7.22,9.02,9.02,"04792649AA",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
725,324,4,"THERMOSTAT",,1,7.48,9.35,9.35,"04573560AB",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
726,324,5,"GASKET",,1,1.28,1.6,1.6,"04781661AA",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
727,324,6,"AIR FILTER",,1,11,13.75,13.75,"04573031",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
